2.27076626,1
0.754741669,1
0.0491894968,1
1.5789628,0
3.10747337,0
4.54139042,1
4.902293,1
5.0,0
4.377032,1
2.84109735,0
1.30673552,0
0.0,1
1.539531,0
2.92765045,0
4.471956,1
5.0,0
5.0,0
5.0,0
5.0,0
10.8307877,1
9.970867,1
9.135379,1
8.331677,1
7.569893,1
6.863995,1
6.23300076,1
5.701832,1
5.300584,1
5.03380442,1
5.015863,0
5.186839,1
5.52923441,1
6.01384163,1
6.60945272,1
6.516274,1
6.670977,1
7.3007,1
0.0,1
1.519512,0
2.86930537,0
4.569387,1
5.0,0
4.05242062,1
5.21732473,1
3.741845,1
0.0,1
1.54665887,0
3.04605842,0
4.55066633,1
7.071068,1
6.29395,1
5.751159,1
5.33503342,1
5.076815,1
3.85769272,1
2.558336,1
2.21622539,1
0.0,1
1.557018,0
3.105521,0
4.641404,1
5.0,0
6.93372154,1
6.29395,1
5.751159,1
5.33503342,1
5.076815,1
5.00102425,0
5.115775,1
4.56903362,1
3.966161,1
4.15171528,1
0.401411951,1
1.83390629,0
3.34191155,1
4.84453869,1
6.415011,1
5.850594,1
5.406594,1
5.11446762,1
5.00090265,0
5.077893,1
5.0,0
5.0,0
4.902293,1
4.51365471,1
2.99950838,0
0.316401,1
1.81778848,0
3.34102821,1
4.86121941,1
0.0,1
1.54737926,0
2.990822,0
4.50278044,1
6.539718,1
5.95483446,1
5.48424244,1
5.159312,1
5.00847244,0
5.047358,1
5.0,0
5.0,0
5.509425,1
0.0,1
5.0,0
5.0,0
4.00590467,1
0.2575319,1
1.537662,0
0.0,1
1.51787543,0
3.06039143,0
4.558635,1
3.73531365,1
0.8318205,1
2.33663368,1
0.7885122,1
0.0,1
4.88732767,1
4.818783,1
4.692996,1
5.0,0
0.0,1
4.47472858,1
0.0,1
1.81774771,0
3.64801121,1
3.49663043,1
0.35112983,1
1.86080158,0
1.78559291,0
3.09805274,0
4.78602457,1
5.0,0
5.0,0
5.0,0
4.14509726,1
2.60022449,1
0.400272,1
1.91881633,0
3.42650843,1
4.902293,1
5.0,0
6.667867,1
6.06363344,1
5.56772566,1
5.21116161,1
4.26085663,1
2.82359028,0
2.057753,1
3.82899761,1
5.04672,1
6.71166563,1
8.33703,1
9.390938,1
5.0,0
4.362776,1
4.50049829,1
5.17798042,1
6.353479,1
3.07458854,0
6.526776,1
6.176749,1
5.656784,1
5.26981,1
5.04651451,1
5.0,0
5.0,0
5.0,0
5.0,0
5.0,0
4.902293,1
4.902293,1
5.0,0
5.0,0
5.0,0
5.0,0
5.0,0
5.0,0
5.0,0
5.0,0
6.667867,1
5.95483446,1
5.48424244,1
5.0,0
5.0,0
5.0,0
4.5213995,1
1.1233151,1
2.94656134,0
4.76959944,1
6.236705,1
6.86824465,1
5.0,0
3.67161036,1
2.15662551,1
0.6339681,1
0.0,1
1.527372,0
3.056247,0
3.21971869,0
1.67869043,0
0.210197955,1
0.0,1
1.54829431,0
5.371862,1
5.718938,1
5.48424244,1
5.159312,1
5.00847244,1
5.047358,1
1.67168045,0
3.09701514,0
4.78750467,1
6.552709,1
5.0,0
4.09812641,1
2.585546,1
1.0852071,0
0.0,1
1.42670119,0
5.5316925,1
5.83548975,1
5.656784,1
5.26981,1
5.04651451,1
5.00883675,1
5.0,0
1.44912553,0
3.2638402,0
5.204287,1
6.355924,1
7.004214,1
5.0,0
4.238555,1
2.68971539,1
1.17728937,0
0.0,1
0.915425062,1
1.81678319,0
2.62757754,0
2.90229321,0
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
0.46937415,1
1.39925957,0
2.296189,1
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
0.605730534,1
1.51404309,0
2.36936283,1
2.90229321,0
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
3.0,0
0.436045527,1
1.36880183,0
2.2706604,1
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
0.375774324,1
1.21204424,0
2.14546919,0
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
2.377148,1
1.562521,0
0.0535464026,1
0.98764205,1
0.0,1
0.820839465,1
1.71176314,0
1.1426599,0
2.16112256,1
2.32341051,1
1.417407,0
0.1311876,1
1.04582512,0
1.9821465,1
2.888975,0
3.0,0
3.0,0
0.157134458,1
1.189639,0
2.127656,1
3.0,0
3.0,0
2.90229321,0
2.32869816,1
0.0869094059,1
1.02886367,0
1.95940268,0
2.892449,0
1.942558,0
0.464183,1
1.38576663,0
0.173155516,1
1.09535384,1
0.361563325,1
1.1884445,0
0.221247017,1
0.0,1
0.9581932,1
0.670572162,1
0.816807568,1
0.275833815,1
0.8163305,1
0.0,1
0.8865936,1
0.6868332,1
0.9774819,1
0.6803397,1
0.3997656,1
0.0,1
0.843385339,1
0.04447248,1
0.17174688,1
0.154456109,1
1.16609108,0
0.598291159,1
0.0,1
0.9373697,1
0.7097814,1
0.2894013,1
1.21811306,0
0.6763274,1
0.352316082,1
0.5805099,1
0.0,1
0.6288804,1
0.0,1
0.0,1
0.2638863,1
0.0893816948,1
0.1848987,1
0.2119923,1
0.08855269,1
0.283326179,1
0.208177954,1
0.2500974,1
0.0,1
0.0,1
0.0,1
0.2563236,1
0.0,1
0.124626592,1
0.2801367,1
0.115251191,1
0.340771526,1
0.58772254,1
0.0823167041,1
0.273455977,1
0.0,1
0.509196639,1
0.197510242,1
0.505473256,1
0.3419136,1
0.4909536,1
0.2800179,1
0.493345857,1
0.432128668,1
0.335159123,1
0.372577518,1
0.2706489,1
0.196264684,1
0.176152378,1
0.04926317,1
0.0,1
0.0,1
0.5940134,1
0.147792488,1
0.0,1
0.256973326,1
0.3255398,1
0.0,1
0.6576488,1
0.221165925,1
0.0,1
0.695329249,1
0.0,1
0.2137869,1
0.35961926,1
0.348961443,1
0.414137721,1
0.6116958,1
0.5012145,1
0.0,1
0.0,1
0.402640074,1
0.222945184,1
0.0,1
0.941208363,1
1.87242675,0
2.43770671,1
2.1426897,1
0.6175368,1
0.17382592,1
0.667076349,1
0.1505655,1
0.390607119,1
0.6882173,1
0.334353656,1
0.8002179,1
0.2308886,1
0.0,1
0.9071685,1
0.362900674,1
0.0,1
0.3186522,1
0.1813572,1
0.0,1
0.15377292,1
0.168508679,1
0.0,1
0.122146204,1
0.962154865,1
1.95544958,0
2.97919559,0
3.0,0
3.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.6789439,1
0.192869112,1
0.4311486,1
0.3079683,1
0.24934122,1
0.336298376,1
0.102872834,1
0.0,1
0.276876837,1
0.4642263,1
1.35228515,0
0.169131577,1
0.231076777,1
0.1274427,1
0.04767648,1
0.0,1
0.1568636,1
0.6364323,1
0.7508377,1
0.5636088,1
0.1637496,1
0.280343652,1
0.46693334,1
0.0,1
0.2698254,1
0.222728282,1
0.277748078,1
0.5259195,1
0.0,1
0.627016544,1
0.1697373,1
0.356570065,1
0.344956517,1
0.0,1
0.2920473,1
0.373599917,1
0.415826082,1
0.424640715,1
0.6257385,1
0.5446709,1
0.5697881,1
0.0,1
0.825527549,1
1.75093365,0
2.764717,0
3.0,0
3.0,0
2.81472325,0
0.7868133,1
1.62572932,0
2.65836334,0
3.0,0
2.64313841,0
0.7723943,1
0.0,1
0.9288395,1
0.502770662,1
0.8225262,1
0.485217065,1
1.20749927,0
0.47810787,1
0.3329433,1
0.7570765,1
0.0,1
0.443557739,1
0.0,1
0.939473033,1
0.197926223,1
1.00842834,1
0.0234484747,1
1.04785728,0
0.471775472,1
0.9868564,1
0.2992203,1
0.0,1
0.8426906,1
0.0,1
0.8893279,1
0.4604103,1
0.489743084,1
0.578698158,1
0.1559835,1
0.736876845,1
0.2533491,1
1.15524709,0
0.6764364,1
0.0,1
0.8689995,1
0.729906261,1
0.0,1
0.9558576,1
0.439902037,1
0.0411623977,1
0.936234,1
0.5778126,1
0.0,1
0.9248058,1
0.2787121,1
0.0,1
0.5062904,1
0.0,1
0.9156401,1
0.48387593,1
0.0,1
0.8153098,1
1.66517079,0
0.756232142,1
0.0,1
0.8185725,1
0.618948042,1
0.327683717,1
0.545447648,1
0.0,1
0.8046153,1
0.247927666,1
0.0,1
0.830544233,1
0.22829774,1
0.0,1
0.825902045,1
0.7187544,1
0.371098042,1
0.214406341,1
0.5633244,1
0.6951539,1
0.6223773,1
1.54215109,0
0.5889368,1
1.51449656,0
0.8546085,0
1.62319517,0
2.06241322,1
1.76571894,0
2.48038626,1
1.72185349,0
2.63068151,1
1.70341563,0
2.64866114,1
1.90710163,0
2.40673375,1
2.04438925,1
2.258618,1
2.12528682,1
1.965195,0
2.172159,1
1.639544,0
1.89309645,0
1.22382951,0
1.81786108,0
0.888860345,1
1.45447,0
0.542132735,1
0.0,1
0.8198191,1
0.0,1
0.8160796,1
1.3734,0
2.39859486,1
4.316399,1
0.434142,1
0.0,1
0.366699427,1
0.0,1
0.201010525,1
0.0,1
0.300887942,1
0.103800595,1
0.995244265,1
0.158100426,1
0.5228883,1
0.0,1
0.139788836,1
0.0,1
0.9363923,1
0.0,1
0.6766569,1
0.0,1
0.9426951,1
0.187852383,1
0.3948264,1
1.05011368,0
0.546698,1
1.31064677,0
0.40636456,1
1.32973135,0
0.539256036,1
0.6318795,1
0.61374253,1
0.1236123,1
0.4168134,1
0.0,1
0.646522164,1
0.0,1
0.897281,1
0.0,1
0.79838,1
0.0,1
3.82280064,1
2.99371123,0
2.63455772,1
2.9287982,0
3.00170636,0
3.18922472,0
0.0,1
0.0,1
0.8054844,1
0.394125551,1
1.678418,0
2.99809384,0
4.51646233,1
5.11802053,1
1.49105084,0
4.221723,1
3.45119977,1
2.96201038,0
3.187127,0
3.001504,0
3.0,0
3.0,0
3.0,0
0.0,1
0.0,1
0.644757748,1
1.74745381,0
2.79923177,0
0.0,1
0.7801198,1
2.028792,1
2.41194153,1
4.80534267,1
3.959654,1
3.43803835,1
3.42293787,1
3.0,0
3.0,0
3.0,0
0.0,1
2.58251071,1
0.741698861,1
2.08696151,1
3.42037964,1
4.63381,1
5.418814,1
3.0,0
2.45441461,1
0.0,1
0.9110125,1
4.781631,1
4.40559149,1
3.87292743,1
3.34009027,1
3.01409984,0
3.07828236,0
0.0,1
0.0,1
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
0.0,1
0.0,1
0.0,1
0.443059266,1
1.70928657,0
3.20155287,0
4.542178,1
5.4610734,1
2.90229321,0
2.90229321,0
2.48046684,1
1.62013459,0
0.6830706,1
0.0,1
0.9206145,1
6.27801,1
5.72944736,1
5.03045273,1
4.28313637,1
3.64825773,1
3.131748,0
3.00112581,0
3.18282723,0
3.63025427,1
4.260495,1
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
0.2423565,1
1.05481958,1
0.0,1
0.9400555,1
0.2608515,1
0.467079222,1
0.424025029,1
0.0,1
0.06875999,1
0.0,1
0.9238599,1
1.31072021,0
0.380184084,1
0.219781816,1
0.606981635,1
0.0,1
0.921265244,1
0.208001047,1
0.710874,1
0.199412972,1
0.5627115,1
0.883224845,1
0.1171737,1
0.999911666,1
0.0,1
0.9438012,1
0.31165278,1
0.353381276,1
0.430527359,1
0.719416857,1
0.839474,1
0.0,1
0.830979645,1
1.34876764,0
1.21795273,1
0.303901017,1
1.13348317,1
0.920274,1
0.0,1
0.428556621,1
0.0,1
0.6621093,1
0.0,1
0.44552967,1
0.0,1
0.8309034,1
0.06832806,1
0.5153229,1
0.0,1
0.377901763,1
0.0,1
0.852198362,1
0.0,1
0.8471934,1
0.342597544,1
0.7957001,1
0.7164371,1
0.571174562,1
0.342375278,1
0.0,1
0.2544633,1
0.0700389,1
0.350048631,1
0.0,1
0.248270363,1
0.4631364,1
0.7747434,1
0.382619619,1
0.217522621,1
0.2421243,1
0.0,1
0.514575839,1
0.2985327,1
0.150568992,1
0.303184867,1
0.6011324,1
0.4810491,1
0.648859441,1
0.3457827,1
1.252392,1
1.50114048,0
1.22991371,1
2.15934682,0
1.60798454,0
2.03324318,1
1.45737541,0
2.164229,0
1.32545018,0
0.424236178,1
0.0,1
0.5808375,1
0.0,1
0.561878,1
0.0,1
0.94834435,1
0.3470956,1
0.385648072,1
0.5355386,1
0.1191364,1
0.0,1
0.2526633,1
0.0,1
0.172722638,1
0.0,1
0.2553505,1
0.0,1
0.391765445,1
0.17724511,1
0.652196765,1
0.173055619,1
1.08138525,1
0.4395585,1
1.20230746,1
2.1389153,1
2.90229321,0
2.90229321,0
3.0,0
3.0,0
3.0,0
2.61433554,0
1.73241162,0
0.5112215,1
1.66043079,0
2.60369635,1
3.0,0
3.0,0
3.0,0
2.687473,0
1.81687224,0
0.183619708,1
1.26575184,1
2.177707,0
3.0,0
3.0,0
3.0,0
2.90229321,0
2.90229321,0
2.90229321,0
2.81783915,0
0.790840864,1
1.71253872,0
2.61313057,1
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
2.90229321,0
0.219198465,1
1.30928147,0
2.19835448,1
2.90229321,0
2.90229321,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
0.4889385,0
1.32062042,0
2.23343444,1
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
2.90229321,0
6.18734646,1
5.35055637,1
4.5714736,1
3.884972,1
3.348487,1
3.04244041,0
3.03730845,0
1.52878606,0
2.798549,1
4.1222744,1
5.32425165,1
6.33162737,1
11.9022932,1
12.0,1
12.0,1
12.0,1
11.0484877,1
1.85405827,0
0.934959531,1
0.0,1
5.879605,1
5.163201,1
4.58051443,1
4.012493,1
3.440133,1
3.08117676,0
3.01288986,0
3.253626,1
3.1472528,0
3.46372652,1
4.205613,1
5.294899,1
1.38522255,0
0.348459244,1
0.0,1
0.905374765,1
1.92703438,0
1.04982483,1
0.08362157,1
3.84609246,1
7.54596233,1
11.173295,1
12.0,1
12.0,1
2.783396,1
1.86166453,0
0.950921535,1
0.0,1
3.72107148,1
7.369942,1
10.9613829,1
12.0,1
12.0,1
11.9022932,1
11.9022932,1
12.0144272,1
3.32788777,1
3.23793769,0
3.87542629,1
4.71164465,1
0.192156166,1
1.2217834,0
2.1289978,1
13.0073195,1
12.6611786,1
12.0,1
12.0,1
0.0,1
2.81160927,0
1.900028,0
0.0,1
1.35140169,0
2.85326123,0
4.211281,1
5.09666967,1
3.0,0
3.0,0
2.24166965,1
1.3161546,0
0.0,1
5.49104834,1
4.807244,1
4.41479826,1
3.884972,1
3.26606846,1
2.89483142,0
2.05429149,1
1.94713748,0
2.63588476,1
0.0,1
0.938387632,1
1.8648088,0
1.70004737,0
0.704848945,1
5.804508,1
4.703759,1
4.21847153,1
4.012493,1
3.440133,1
3.03568363,0
2.065356,1
1.68171573,0
